Date,AAPL,AMZN,CAT,DIS,GOOGL,HD,JNJ,JPM,KO,META,MSFT,PG,SPY,UNH,V,XOM
2021-08-16,147.52520751953125,164.94949340820312,200.14041137695312,173.6390838623047,137.0938720703125,295.8424072265625,154.50802612304688,140.24082946777344,49.576969146728516,363.3689880371094,282.7267150878906,128.15386962890625,417.7519226074219,382.1669921875,227.03150939941406,47.25035858154297
2021-08-17,146.61737060546875,162.09800720214844,196.2150115966797,170.47830200195312,135.46034240722656,283.2157897949219,155.9241943359375,138.546630859375,49.40447235107422,355.3296203613281,281.2679748535156,128.3665313720703,415.013427734375,386.3531494140625,226.23085021972656,46.92938232421875
2021-08-18,142.87844848632812,160.06100463867188,192.8779754638672,169.42147827148438,134.2584991455078,283.92218017578125,153.9433135986328,137.28480529785156,48.73170852661133,352.35577392578125,279.5467834472656,126.9666519165039,410.4710998535156,382.267822265625,223.4334716796875,45.941131591796875
2021-08-19,143.21035766601562,159.3874969482422,187.95054626464844,167.976806640625,134.4874725341797,285.1142272949219,155.14227294921875,136.13763427734375,49.042213439941406,352.02862548828125,285.35443115234375,128.46395874023438,411.10662841796875,391.95001220703125,223.3756103515625,44.53899002075195
2021-08-20,144.66490173339844,159.99749755859375,188.40098571777344,169.78988647460938,136.2216033935547,290.71240234375,155.8981475830078,136.52589416503906,48.85246276855469,356.2416687011719,292.6524658203125,128.5525665283203,414.3778076171875,393.61712646484375,223.17303466796875,44.547447204589844
2021-08-23,146.14877319335938,163.2935028076172,192.26205444335938,172.2526092529297,138.8106689453125,289.3878173828125,155.22520446777344,138.27305603027344,48.679962158203125,360.18701171875,292.9312744140625,127.89690399169922,418.0229797363281,389.6324768066406,225.8546142578125,46.38035202026367
2021-08-24,146.06085205078125,165.28900146484375,195.43360900878906,173.0379638671875,140.0198974609375,286.8802185058594,153.2849578857422,139.1290283203125,48.309085845947266,362.3282470703125,290.97943115234375,126.8602523803711,418.6865539550781,387.8462829589844,225.9510955810547,46.76044464111328
2021-08-25,144.83084106445312,164.95899963378906,197.42848205566406,172.88279724121094,140.83023071289062,285.97955322265625,152.2711181640625,141.99685668945312,48.36083984375,365.18310546875,290.39288330078125,126.40839385986328,419.5650939941406,384.4845886230469,224.35948181152344,46.84492111206055
2021-08-26,144.0303497314453,165.8000030517578,194.19256591796875,171.18606567382812,140.19735717773438,283.86041259765625,151.45838928222656,142.729248046875,47.90370559692383,361.2080383300781,287.585205078125,126.1869125366211,417.08831787109375,381.8372802734375,222.36277770996094,46.211421966552734
2021-08-27,145.06517028808594,167.48150634765625,195.65426635742188,174.6571044921875,142.73828125,285.53802490234375,151.13499450683594,143.87635803222656,47.99858093261719,369.38623046875,288.1910095214844,126.08941650390625,420.8174743652344,383.5868835449219,224.45596313476562,47.10675811767578
2021-08-30,149.4776153564453,171.07850646972656,194.38560485839844,174.50198364257812,143.3196563720703,288.8227233886719,151.7730255126953,141.57330322265625,48.45570755004883,377.3463439941406,291.9119873046875,126.63875579833984,422.6680908203125,383.1654052734375,223.04762268066406,46.59151840209961
2021-08-31,148.2183074951172,173.5395050048828,193.8524627685547,175.78182983398438,143.4257049560547,288.0104064941406,151.30979919433594,141.1409149169922,48.56783676147461,376.0774841308594,290.2679443359375,126.16031646728516,422.04180908203125,381.30596923828125,220.9929962158203,46.050941467285156
2021-09-01,148.8821563720703,173.9499969482422,191.17730712890625,177.89544677734375,143.93917846679688,287.2205505371094,151.8429412841797,140.9379425048828,48.89558792114258,378.72418212890625,290.21978759765625,127.44503021240234,422.26611328125,382.2952880859375,221.97689819335938,45.41744613647461
2021-09-02,149.99502563476562,173.156005859375,194.6890411376953,176.3247528076172,142.0276336669922,290.85906982421875,152.88294982910156,141.59092712402344,48.9645881652832,372.01312255859375,289.5659484863281,127.54247283935547,423.5653076171875,388.12103271484375,216.2471160888672,46.52394104003906
2021-09-03,150.62953186035156,173.90249633789062,193.39276123046875,175.4909210205078,142.4761199951172,293.1665954589844,152.9790802001953,140.73500061035156,48.930091857910156,372.98455810546875,289.55633544921875,127.63111877441406,423.4625244140625,387.3424377441406,217.14419555664062,46.3465576171875
2021-09-07,152.96267700195312,175.46449279785156,191.4254913330078,178.72926330566406,143.0123748779297,291.9330139160156,150.60191345214844,140.48793029785156,48.01582336425781,378.85302734375,288.6332092285156,127.1526107788086,421.9483642578125,385.8585510253906,218.2631072998047,46.07627487182617
2021-09-08,151.4202880859375,176.27499389648438,190.0832977294922,179.5146026611328,142.4280548095703,294.2670593261719,150.2348175048828,139.8614044189453,48.662715911865234,374.2832336425781,288.662109375,128.118408203125,421.4343566894531,380.4999084472656,220.98333740234375,45.65393829345703
2021-09-09,150.40501403808594,174.20799255371094,188.84222412109375,180.25149536132812,142.2793731689453,294.43572998046875,146.8875274658203,140.4702606201172,48.17970657348633,374.7094421386719,285.8159484863281,127.57796478271484,419.63055419921875,379.7304992675781,219.43995666503906,45.68773651123047
2021-09-10,145.4263458251953,173.45750427246094,188.46533203125,178.51597595214844,139.6378173828125,294.5954895019531,145.92616271972656,138.85545349121094,47.964080810546875,375.3934631347656,284.3352355957031,127.70201110839844,416.3218078613281,371.2828369140625,216.9512481689453,45.594810485839844
2021-09-13,145.9925537109375,172.85850524902344,189.559326171875,179.3497772216797,141.08151245117188,297.7015380859375,144.90362548828125,141.0614776611328,48.36083984375,373.2324523925781,285.56597900390625,129.07530212402344,417.3873596191406,381.03582763671875,216.68118286132812,46.76890182495117
2021-09-14,144.5966033935547,172.5,186.00161743164062,176.84829711914062,141.2916259765625,295.6337890625,144.02969360351562,138.5995635986328,48.395591735839844,373.25225830078125,288.2582702636719,128.85382080078125,415.13494873046875,379.2156982421875,215.13780212402344,46.10160446166992
2021-09-15,145.48492431640625,173.7895050048828,189.12722778320312,178.79714965820312,143.1600799560547,295.8556213378906,144.57154846191406,139.56138610839844,48.56070327758789,370.6650085449219,293.09478759765625,128.5791473388672,418.6022644042969,383.7934265136719,215.89019775390625,47.65578842163086
2021-09-16,145.25062561035156,174.41200256347656,187.16912841796875,177.75970458984375,142.34776306152344,298.5357666015625,144.39674377441406,139.49961853027344,48.10013198852539,369.81243896484375,293.4793701171875,127.68427276611328,417.9388732910156,383.1683654785156,216.39181518554688,47.14899826049805
2021-09-17,142.5855712890625,173.12600708007812,183.6298370361328,177.8857421875,139.56246948242188,297.8968200683594,143.98597717285156,139.13784790039062,47.309326171875,361.54510498046875,288.33526611328125,127.8880386352539,413.86761474609375,386.2202453613281,213.903076171875,46.59151840209961
2021-09-20,139.53982543945312,167.7864990234375,175.4205322265625,173.17369079589844,137.500244140625,293.9387512207031,143.1644744873047,134.972900390625,46.979095458984375,352.6036376953125,282.9794616699219,126.6032943725586,406.9667663574219,379.36279296875,212.26321411132812,45.349857330322266
2021-09-21,140.0181427001953,167.18150329589844,174.51959228515625,165.9601287841797,137.81100463867188,296.6099853515625,143.7936553955078,134.99053955078125,46.970401763916016,354.3681335449219,283.460205078125,126.79826354980469,406.5823059082031,379.03192138671875,212.3789520263672,45.30763244628906
2021-09-22,142.3805694580078,169.00250244140625,175.90771484375,168.36465454101562,139.05050659179688,298.1275329589844,143.26930236816406,137.5759735107422,47.0399284362793,340.2222595214844,287.0947570800781,127.2323989868164,410.5484313964844,375.68585205078125,214.86770629882812,46.63375473022461
2021-09-23,143.33726501464844,170.8000030517578,180.75244140625,170.88551330566406,139.9748077392578,298.10980224609375,144.08212280273438,142.2262420654297,46.96171951293945,342.9483337402344,288.03717041015625,127.75513458251953,415.5366516113281,375.0699768066406,220.23094177246094,48.21326446533203
2021-09-24,143.42514038085938,171.2760009765625,180.93630981445312,170.6431121826172,140.9650115966797,299.5120544433594,143.6451416015625,143.86752319335938,46.831356048583984,349.8874206542969,287.83514404296875,127.18810272216797,416.2210998535156,374.19677734375,223.3948974609375,48.644046783447266
2021-09-27,141.91200256347656,170.2899932861328,183.8596954345703,172.83433532714844,139.8320770263672,302.99090576171875,142.60511779785156,147.34420776367188,46.588035583496094,350.5020751953125,282.8544616699219,125.51353454589844,415.03033447265625,372.5329895019531,221.4752960205078,50.088417053222656
2021-09-28,138.53431701660156,165.79800415039062,184.36524963378906,169.20816040039062,134.63616943359375,296.2372741699219,142.29046630859375,146.55007934570312,45.745086669921875,337.6846008300781,272.6141052246094,124.56549835205078,406.6667175292969,366.42010498046875,217.57827758789062,50.612117767333984
2021-09-29,139.4324188232422,165.05599975585938,181.90155029296875,167.42416381835938,133.17262268066406,299.0149841308594,143.34796142578125,146.4353485107422,46.023170471191406,336.6536560058594,273.07568359375,125.83250427246094,407.3511657714844,368.0655212402344,218.6586456298828,50.57831573486328
2021-09-30,138.13404846191406,164.2519989013672,176.4777069091797,164.02099609375,132.50106811523438,291.3207702636719,141.14559936523438,144.4411163330078,45.59737014770508,336.43560791015625,271.0756530761719,123.8655014038086,402.37237548828125,359.1766662597656,214.86770629882812,49.68297576904297
2021-10-01,139.25668334960938,164.16299438476562,178.647216796875,170.6527862548828,135.34288024902344,292.7405700683594,140.2454071044922,147.47657775878906,46.075321197509766,340.0240783691406,277.9795227050781,123.67061614990234,407.15423583984375,360.7301330566406,222.3048858642578,51.4652099609375
2021-10-04,135.8302001953125,159.48899841308594,177.54409790039062,168.18043518066406,132.48472595214844,289.7320861816406,139.1529083251953,147.31773376464844,46.04924392700195,323.39013671875,272.21990966796875,122.97062683105469,401.9035949707031,355.7480163574219,216.77761840820312,52.13249588012695
2021-10-05,137.75331115722656,161.0500030517578,176.9649200439453,169.29542541503906,134.82742309570312,292.40338134765625,139.46755981445312,149.7234649658203,46.1274528503418,330.0615539550781,277.6526184082031,123.44908905029297,406.0854187011719,361.6493225097656,216.3435516357422,52.048030853271484
2021-10-06,138.62216186523438,163.10049438476562,176.3765411376953,170.13893127441406,136.35589599609375,293.184326171875,139.7559814453125,150.04302978515625,46.6749382019043,330.7356262207031,281.8352355957031,125.09709167480469,407.77313232421875,362.40313720703125,218.49464416503906,51.09356689453125
2021-10-07,139.8814697265625,165.1215057373047,179.95263671875,172.3011016845703,138.00131225585938,299.50311279296875,141.0057373046875,150.99288940429688,46.82267379760742,326.3540954589844,283.50830078125,126.09827423095703,411.298583984375,372.00897216796875,222.39169311523438,51.237152099609375
2021-10-08,139.50071716308594,164.43099975585938,179.41029357910156,171.360595703125,138.556884765625,296.7165222167969,140.64739990234375,151.1083221435547,47.0312385559082,327.1768493652344,283.50830078125,125.5755615234375,410.5484313964844,375.4652404785156,222.12159729003906,52.52103805541992
2021-10-11,139.41287231445312,162.31500244140625,177.32342529296875,168.2386016845703,137.6930389404297,299.0505676269531,140.05311584472656,147.93026733398438,47.12682342529297,322.6169738769531,282.9122009277344,126.09827423095703,407.5762023925781,372.275634765625,217.14419555664062,51.99734878540039
2021-10-12,138.143798828125,162.3665008544922,174.59315490722656,167.86048889160156,135.24972534179688,299.78704833984375,137.81576538085938,146.79400634765625,47.12682342529297,320.9515380859375,281.6141052246094,125.9122314453125,406.57293701171875,370.6669616699219,216.1217041015625,51.7270622253418
2021-10-13,137.55810546875,164.21400451660156,173.6922149658203,167.69566345214844,136.37277221679688,300.21307373046875,139.13543701171875,142.92352294921875,47.13551712036133,321.7148742675781,284.9122009277344,126.20460510253906,408.03570556640625,370.95184326171875,214.5879669189453,51.583465576171875
2021-10-14,140.34027099609375,164.9929962158203,178.647216796875,169.10150146484375,139.91038513183594,305.3338928222656,139.93077087402344,145.11619567871094,47.457054138183594,325.6700744628906,291.1043701171875,127.63111877441406,414.8990478515625,386.4040222167969,217.2117156982422,52.36899948120117
2021-10-15,141.39463806152344,170.4510040283203,182.95875549316406,171.08912658691406,140.12545776367188,310.9780578613281,140.97076416015625,147.9036407470703,47.344085693359375,321.9329528808594,292.50823974609375,127.95894622802734,418.0588684082031,393.4913024902344,222.81610107421875,52.867347717285156
2021-10-18,143.0639190673828,172.33700561523438,182.18653869628906,165.93104553222656,141.52308654785156,315.0604248046875,139.939453125,147.8503875732422,46.874813079833984,332.42083740234375,295.4697265625,126.11602020263672,419.2965087890625,390.3199462890625,222.4881591796875,52.84201431274414
2021-10-19,145.22129821777344,172.20750427246094,184.9076690673828,165.96981811523438,141.97804260253906,317.705078125,143.2168731689453,149.64356994628906,47.057308197021484,337.03033447265625,296.37359619140625,124.62749481201172,422.5313415527344,390.099365234375,225.256591796875,53.6359977722168
2021-10-20,145.70944213867188,170.7530059814453,187.7115478515625,165.3590087890625,140.52294921875,317.918212890625,143.13824462890625,151.6587371826172,47.47443771362305,337.8134765625,295.5851745605469,125.11483001708984,424.19091796875,399.94415283203125,223.2309112548828,53.93162155151367
2021-10-21,145.92422485351562,171.75050354003906,185.82693481445312,166.1249542236328,140.63894653320312,323.589111328125,142.80613708496094,150.4691925048828,47.23110580444336,338.9039001464844,298.8062438964844,124.21441650390625,425.29736328125,406.5533752441406,222.09268188476562,52.95181655883789
2021-10-22,145.15298461914062,166.77749633789062,185.47569274902344,164.2633819580078,136.3573760986328,324.8048400878906,143.08578491210938,152.49314880371094,47.318016052246094,321.78424072265625,297.26788330078125,125.5516357421875,424.8566589355469,412.87762451171875,223.04762268066406,53.31501388549805
2021-10-25,145.1042022705078,166.01849365234375,186.91773986816406,166.77455139160156,136.2389678955078,329.4817810058594,143.40040588378906,151.74746704101562,47.12682342529297,325.8287353515625,296.2774353027344,125.56946563720703,427.135009765625,413.1809387207031,225.60386657714844,54.35395812988281
2021-10-26,145.76806640625,168.80349731445312,184.54208374023438,166.8036346435547,138.08407592773438,327.6536865234375,144.8599090576172,152.1558380126953,47.33538055419922,313.06085205078125,298.1812438964844,127.3525161743164,427.5194396972656,417.9149475097656,223.61671447753906,55.61250305175781
2021-10-27,145.30921936035156,169.62449645996094,181.29751586914062,164.38943481445312,144.93235778808594,330.4225769042969,143.103271484375,148.9866943359375,48.24786376953125,309.5020751953125,310.7388916015625,126.44315338134766,425.6254577636719,416.84869384765625,208.14434814453125,54.168121337890625
2021-10-28,148.94073486328125,172.32850646972656,188.65553283691406,164.51548767089844,144.5670928955078,329.7570495605469,142.325439453125,151.2326202392578,48.69974136352539,314.1611328125,311.87359619140625,127.20094299316406,429.7322692871094,418.6503601074219,202.41452026367188,54.320167541503906
2021-10-29,146.23660278320312,168.6215057373047,188.58157348632812,163.92405700683594,146.74478149414062,329.9078063964844,142.35166931152344,150.8153839111328,48.98652648925781,320.7532958984375,318.8638916015625,127.47728729248047,430.6042785644531,423.27398681640625,204.27622985839844,54.455318450927734
2021-11-01,145.41661071777344,165.90550231933594,189.84800720214844,165.0099639892578,142.23574829101562,325.23974609375,142.47401428222656,150.73545837402344,48.81271743774414,327.1075439453125,316.7004089355469,127.16529846191406,431.3450012207031,417.427734375,204.94186401367188,55.435115814208984
2021-11-02,146.4513702392578,165.6374969482422,191.45635986328125,164.6609344482422,144.15423583984375,325.95855712890625,144.72010803222656,151.3302764892578,48.75188446044922,325.2240295410156,320.3157958984375,128.4312744140625,433.0889892578125,415.52496337890625,201.7393341064453,54.750946044921875
2021-11-03,147.8863983154297,169.1999969482422,188.1563720703125,164.90330505371094,145.30950927734375,327.44952392578125,144.2569122314453,151.38356018066406,48.9170036315918,328.73321533203125,321.15234375,129.3138427734375,435.7330627441406,420.3876647949219,200.73611450195312,53.99919128417969
2021-11-04,147.36900329589844,173.85000610351562,188.19337463378906,165.0972137451172,146.96434020996094,330.2983093261719,143.85491943359375,149.39503479003906,49.1863899230957,332.9263610839844,323.4985046386719,129.55458068847656,437.7865295410156,419.86376953125,201.3920135498047,54.40464401245117
2021-11-05,147.89694213867188,175.94949340820312,190.31019592285156,170.2843780517578,147.543701171875,326.94366455078125,142.8323516845703,149.18197631835938,49.39495849609375,338.1604309082031,323.133056640625,130.19642639160156,439.305419921875,418.9903564453125,209.0028533935547,54.91987609863281
2021-11-08,147.07569885253906,174.44900512695312,198.0471954345703,171.48663330078125,147.72113037109375,327.1123046875,142.3428955078125,150.0785675048828,48.95176315307617,335.67230224609375,324.02734375,129.22467041015625,439.6805114746094,425.2503356933594,212.68768310546875,55.51113510131836
2021-11-09,147.43746948242188,178.81149291992188,193.9429931640625,169.7801971435547,147.60960388183594,328.9405212402344,142.02828979492188,148.9422607421875,49.09080505371094,332.4505615234375,323.0273742675781,129.61695861816406,438.2271728515625,426.8406066894531,205.83892822265625,56.05171585083008
2021-11-10,144.612060546875,174.1024932861328,191.0404510498047,169.14028930664062,144.61117553710938,327.1034851074219,143.56646728515625,148.8002471923828,49.290687561035156,324.7878723144531,318.0754089355469,130.89181518554688,434.70172119140625,422.7501220703125,208.2981719970703,54.94746780395508
2021-11-11,144.56321716308594,173.625,192.759765625,157.17588806152344,144.48532104492188,326.26031494140625,142.5089569091797,148.79139709472656,49.308067321777344,324.8869934082031,319.6427001953125,130.5173797607422,434.84234619140625,420.44287109375,203.33135986328125,55.05018997192383
2021-11-12,146.63583374023438,176.25750732421875,193.44383239746094,154.7713623046875,147.3712158203125,330.6976623535156,144.2131805419922,148.1255645751953,49.195091247558594,337.92254638671875,323.7677307128906,130.6599884033203,438.1240234375,421.9134521484375,204.94508361816406,54.6307373046875
2021-11-15,146.64556884765625,177.28399658203125,192.00177001953125,153.60789489746094,147.14723205566406,329.32208251953125,142.91099548339844,147.85928344726562,49.20378875732422,344.534423828125,323.1427917480469,131.4088592529297,438.2740783691406,414.3851013183594,205.1479949951172,55.10154724121094
2021-11-16,147.6232147216797,177.03500366210938,189.8942108154297,153.9957275390625,146.57627868652344,348.1808166503906,142.1681365966797,146.79400634765625,48.85617446899414,339.9744567871094,326.4504699707031,131.2216796875,440.00872802734375,413.3004455566406,207.93096923828125,55.657958984375
2021-11-17,150.05752563476562,177.4499969482422,187.62948608398438,152.5413818359375,146.7457733154297,350.4172668457031,142.7012481689453,146.00392150878906,48.58677291870117,337.8035583496094,326.6719055175781,131.14141845703125,438.93975830078125,412.6846008300781,198.15188598632812,55.05018997192383
2021-11-18,154.3395233154297,184.80299377441406,186.18746948242188,150.8446502685547,148.5215301513672,360.17950439453125,141.93212890625,144.74331665039062,48.152278900146484,335.74163818359375,328.7430419921875,131.15924072265625,440.43060302734375,413.16259765625,196.4801788330078,54.450984954833984
2021-11-19,156.95960998535156,183.82850646972656,185.2815704345703,149.31272888183594,147.61752319335938,362.6997985839844,142.36038208007812,142.8524932861328,47.90894317626953,342.29412841796875,330.5154113769531,130.89181518554688,439.6429443359375,404.45751953125,194.09336853027344,51.93429946899414
2021-11-22,157.41912841796875,178.6284942626953,187.07489013671875,149.46788024902344,145.01611328125,362.78857421875,140.48666381835938,145.8973846435547,48.20441436767578,338.04150390625,327.3559265136719,131.7655029296875,438.4053039550781,402.1962585449219,188.99124145507812,52.65335464477539
2021-11-23,157.8004150390625,179.0019989013672,189.80178833007812,146.43312072753906,144.5006866455078,362.41583251953125,141.35755920410156,149.3861541748047,48.56070327758789,334.314208984375,325.28485107421875,133.22756958007812,438.9866638183594,411.0115661621094,191.80323791503906,54.04010772705078
2021-11-24,158.31857299804688,179.02049255371094,191.41018676757812,146.7336883544922,144.835693359375,365.7349548339844,140.96165466308594,148.21434020996094,48.169647216796875,338.0910339355469,325.50634765625,132.5321807861328,440.15869140625,413.7968444824219,196.40289306640625,54.339698791503906
2021-11-26,153.3032684326172,175.22799682617188,183.70091247558594,143.6020050048828,140.93331909179688,357.3838195800781,140.04678344726562,143.74911499023438,46.69231033325195,330.22015380859375,317.57843017578125,131.4713134765625,430.3417053222656,404.3747863769531,190.99151611328125,52.430789947509766
2021-11-29,156.65655517578125,178.07850646972656,181.1033935546875,143.31112670898438,144.2513885498047,361.0402526855469,140.53062438964844,143.127685546875,47.430992126464844,335.0873718261719,324.2734069824219,132.8531494140625,435.62060546875,415.4881896972656,189.6773223876953,52.72183609008789
2021-11-30,161.6034393310547,175.35350036621094,178.72776794433594,140.4897003173828,140.65032958984375,355.529052734375,137.1702117919922,140.99716186523438,45.93344497680664,321.635498046875,318.4551086425781,128.89479064941406,427.1444091796875,408.3367004394531,187.2422332763672,51.22380447387695
2021-12-01,161.0852508544922,172.18600463867188,176.9899444580078,137.82339477539062,139.811767578125,356.83013916015625,139.06155395507812,140.1626739501953,45.80207443237305,307.896240234375,317.9637451171875,130.5173797607422,422.4000244140625,408.4469909667969,183.75389099121094,51.18101119995117
2021-12-02,160.09783935546875,171.8679962158203,181.9076385498047,142.71969604492188,141.70944213867188,363.3800048828125,138.19065856933594,143.1099395751953,46.47640609741211,307.6879577636719,317.39544677734375,131.28408813476562,428.86968994140625,409.99127197265625,191.6099395751953,52.45647430419922
2021-12-03,158.2207794189453,169.489501953125,182.8412322998047,141.76953125,140.75341796875,363.4156188964844,140.20513916015625,140.5177764892578,46.88801574707031,304.1689758300781,311.1532897949219,133.61985778808594,425.1379089355469,414.37176513671875,189.7063446044922,52.122615814208984
2021-12-06,161.62295532226562,171.36849975585938,186.05804443359375,145.793212890625,141.89675903320312,370.44677734375,143.33685302734375,142.17782592773438,48.08779525756836,315.1029052734375,314.2165832519531,135.6435546875,430.17291259765625,424.3224792480469,195.85208129882812,52.71327590942383
2021-12-07,167.3518829345703,176.1645050048828,189.02528381347656,146.21983337402344,145.97509765625,370.8744812011719,143.70631408691406,144.31724548339844,48.350528717041016,319.9998779296875,322.6260681152344,135.28697204589844,439.0710144042969,428.583251953125,200.38406372070312,53.303924560546875
2021-12-08,171.16468811035156,176.1580047607422,188.74798583984375,148.6728057861328,146.88406372070312,366.4811706542969,144.5684051513672,142.6660614013672,48.1666259765625,327.682373046875,322.6742858886719,135.8931884765625,440.2337646484375,432.3919677734375,201.94949340820312,53.4580078125
2021-12-09,170.6563262939453,174.17100524902344,188.69252014160156,148.28501892089844,146.34085083007812,366.5614318847656,145.9407196044922,142.44410705566406,48.04401779174805,326.9488830566406,320.87286376953125,136.68666076660156,437.2614440917969,436.50506591796875,204.26864624023438,53.594974517822266
2021-12-10,175.43701171875,172.21200561523438,188.0731658935547,148.06199645996094,146.70065307617188,370.17938232421875,145.58006286621094,141.87599182128906,49.28758239746094,326.8795471191406,329.9664611816406,138.594482421875,441.3775939941406,441.033203125,206.2109375,53.93737030029297
2021-12-13,171.80996704101562,169.5675048828125,186.03033447265625,145.85140991210938,144.54478454589844,361.12542724609375,148.1839599609375,140.1893310546875,50.58370590209961,331.57818603515625,326.94158935546875,140.56472778320312,437.46771240234375,440.9502258300781,203.91111755371094,52.75607681274414
2021-12-14,170.43145751953125,169.0915069580078,186.39080810546875,144.56187438964844,142.6421661376953,358.4163818359375,149.8025360107422,141.26345825195312,50.61873245239258,330.8347473144531,316.2876281738281,141.08180236816406,434.4578552246094,442.1675109863281,202.9061279296875,52.679039001464844
2021-12-15,175.29034423828125,173.31500244140625,187.23204040527344,145.8223114013672,145.15390014648438,363.4156188964844,150.55032348632812,140.20709228515625,50.846431732177734,338.6858215332031,322.3659973144531,141.62562561035156,441.2463684082031,455.9269714355469,205.1576385498047,52.44791030883789
2021-12-16,168.4077606201172,168.87100219726562,190.57826232910156,144.22251892089844,143.17544555664062,356.03704833984375,152.1953125,142.39974975585938,51.36313247680664,331.984619140625,312.9738464355469,143.63150024414062,437.3551940917969,454.5251770019531,207.14828491210938,52.53350830078125
2021-12-17,167.3128204345703,170.0175018310547,186.14122009277344,144.2322235107422,140.47935485839844,345.74432373046875,147.9904022216797,139.15956115722656,50.55743408203125,330.88433837890625,311.914306640625,140.3775177001953,432.7004089355469,449.2317199707031,204.7421112060547,51.386451721191406
2021-12-20,165.95391845703125,167.07899475097656,180.67819213867188,142.01193237304688,140.3623809814453,347.009765625,147.56814575195312,136.6562042236328,50.39103317260742,322.6169738769531,308.1671142578125,140.73406982421875,428.099365234375,446.10540771484375,201.7079315185547,50.6417121887207
2021-12-21,169.1214141845703,170.41700744628906,183.31265258789062,146.45252990722656,142.21148681640625,347.9633483886719,147.09310913085938,138.5648193359375,50.592464447021484,331.2908020019531,315.276123046875,140.6449432373047,435.7020263671875,449.3146667480469,208.12423706054688,51.78877639770508
2021-12-22,171.71221923828125,171.03700256347656,186.86227416992188,147.25726318359375,145.12811279296875,352.5705261230469,147.7264862060547,139.1062774658203,50.9515266418457,327.5733947753906,320.9692687988281,142.03573608398438,440.0584411621094,455.6964111328125,210.6173095703125,52.20823287963867
2021-12-23,172.33786010742188,171.06849670410156,190.60597229003906,148.95401000976562,145.6251983642578,353.8448486328125,148.00804138183594,139.60340881347656,50.986549377441406,332.3216857910156,322.40460205078125,142.73109436035156,442.7965393066406,456.8492736816406,209.32247924804688,52.23390579223633
2021-12-27,176.2973175048828,169.66949462890625,190.77239990234375,148.1492462158203,146.60650634765625,360.1006774902344,149.25717163085938,140.4023895263672,51.36313247680664,343.16650390625,329.8797607421875,144.39822387695312,449.06304931640625,460.6488037109375,210.29843139648438,52.978633880615234
2021-12-28,175.28054809570312,170.66099548339844,190.9942169189453,150.4761962890625,145.39772033691406,361.9987487792969,149.8553466796875,140.82846069335938,51.56455612182617,343.2061462402344,328.7237854003906,145.17384338378906,448.6960754394531,463.8211669921875,210.7042694091797,52.80743408203125
2021-12-29,175.36854553222656,169.2010040283203,191.65052795410156,150.15625,145.36602783203125,366.1158447265625,150.91104125976562,140.75746154785156,51.62586212158203,339.9546813964844,329.3981628417969,146.3773956298828,449.27008056640625,466.2558288574219,210.8202667236328,52.345191955566406
2021-12-30,174.21493530273438,168.64450073242188,190.49505615234375,151.18397521972656,144.91551208496094,365.3138122558594,151.57952880859375,140.68643188476562,51.47697830200195,341.36224365234375,326.8645935058594,145.11143493652344,448.0280456542969,465.1953125,210.53033447265625,52.037025451660156
2021-12-31,173.59902954101562,166.7169952392578,191.10513305664062,150.1756591796875,143.57887268066406,369.8318786621094,150.48875427246094,140.57107543945312,51.853553771972656,333.4220275878906,323.97467041015625,145.8335418701172,446.8989562988281,463.08343505859375,209.40945434570312,52.37942886352539
2022-01-03,177.93972778320312,170.4044952392578,191.345458984375,151.98870849609375,143.71713256835938,364.1553039550781,150.90219116210938,143.544921875,51.93238067626953,335.59295654296875,322.46234130859375,145.22732543945312,449.4864501953125,463.2125549316406,213.9703826904297,54.39105987548828
2022-01-04,175.68138122558594,167.52200317382812,201.58753967285156,150.99008178710938,143.13034057617188,367.8980712890625,150.49755859375,148.9866943359375,52.79937744140625,333.6004638671875,316.9330749511719,145.73548889160156,449.33587646484375,452.7176513671875,214.9657440185547,56.43693161010742
2022-01-05,171.00827026367188,164.35699462890625,203.1312255859375,150.46652221679688,136.56405639648438,362.90771484375,151.5003662109375,146.2628631591797,53.23725509643555,321.34808349609375,304.76666259765625,146.39523315429688,440.70770263671875,451.60174560546875,212.588623046875,57.138858795166016
2022-01-06,168.15357971191406,163.25399780273438,205.2018280029297,152.12445068359375,136.5367889404297,361.5888366699219,150.9813690185547,147.81678771972656,52.95701599121094,329.56585693359375,302.35845947265625,145.16490173339844,440.2936706542969,433.1204833984375,212.34701538085938,58.48280334472656
2022-01-07,168.31976318359375,162.5540008544922,207.2354736328125,153.02615356445312,135.81272888183594,350.7614440917969,153.02223205566406,149.28140258789062,52.83440399169922,328.9017639160156,302.51263427734375,145.08470153808594,438.552978515625,422.92999267578125,209.65101623535156,58.9621696472168
2022-01-10,168.33932495117188,161.48599243164062,204.87831115722656,151.83360290527344,137.45069885253906,345.2809143066406,152.26571655273438,149.4242706298828,52.92197799682617,325.214111328125,302.7341003417969,143.10552978515625,438.0072021484375,428.8321838378906,204.82913208007812,58.61121368408203
2022-01-11,171.16468811035156,165.36199951171875,203.3161163330078,153.0843505859375,138.50782775878906,344.5770568847656,150.6470947265625,149.57611083984375,52.93949508666992,331.459228515625,303.4180908203125,141.4473419189453,441.9967041015625,432.52105712890625,207.157958984375,61.07651901245117
